ans	pred	prob
1.0	1.0	[ 0.01514999  0.98485001]
1.0	-1.0	[ 0.68209801  0.31790199]
-1.0	-1.0	[ 0.72078784  0.27921216]
-1.0	-1.0	[ 0.80058109  0.19941891]
-1.0	-1.0	[ 0.55907734  0.44092266]
-1.0	-1.0	[ 0.70914558  0.29085442]
1.0	1.0	[ 0.2255859  0.7744141]
1.0	1.0	[ 0.37770779  0.62229221]
-1.0	1.0	[ 0.4459925  0.5540075]
-1.0	-1.0	[ 0.76643567  0.23356433]
1.0	1.0	[ 0.31842112  0.68157888]
-1.0	-1.0	[ 0.72671663  0.27328337]
-1.0	-1.0	[ 0.87965463  0.12034537]
1.0	1.0	[ 0.18148325  0.81851675]
1.0	1.0	[ 0.04226771  0.95773229]
1.0	1.0	[ 0.09619785  0.90380215]
-1.0	1.0	[ 0.1667724  0.8332276]
-1.0	-1.0	[ 0.69166332  0.30833668]
-1.0	-1.0	[ 0.67286476  0.32713524]
-1.0	-1.0	[ 0.67209969  0.32790031]
-1.0	-1.0	[ 0.95048313  0.04951687]
-1.0	-1.0	[ 0.97314184  0.02685816]
1.0	-1.0	[ 0.52742119  0.47257881]
-1.0	1.0	[ 0.42433574  0.57566426]
-1.0	-1.0	[ 0.76060456  0.23939544]
1.0	-1.0	[ 0.53778211  0.46221789]
1.0	1.0	[ 0.46792438  0.53207562]
1.0	1.0	[ 0.09172308  0.90827692]
-1.0	-1.0	[ 0.73238708  0.26761292]
1.0	1.0	[ 0.31490687  0.68509313]
-1.0	-1.0	[ 0.97143629  0.02856371]
1.0	1.0	[ 0.00413292  0.99586708]
1.0	-1.0	[ 0.87889731  0.12110269]
-1.0	-1.0	[ 0.64892485  0.35107515]
-1.0	-1.0	[ 0.63042446  0.36957554]
-1.0	-1.0	[ 0.8372242  0.1627758]
1.0	1.0	[ 0.16384221  0.83615779]
-1.0	-1.0	[ 0.97440255  0.02559745]
1.0	-1.0	[ 0.60101746  0.39898254]
-1.0	-1.0	[ 0.74553325  0.25446675]
1.0	1.0	[ 0.30279645  0.69720355]
-1.0	1.0	[ 0.20184503  0.79815497]
1.0	1.0	[ 0.18684308  0.81315692]
1.0	1.0	[ 0.48765601  0.51234399]
1.0	1.0	[ 0.23882197  0.76117803]
1.0	1.0	[ 0.22873598  0.77126402]
-1.0	-1.0	[ 0.61931449  0.38068551]
1.0	-1.0	[ 0.62613976  0.37386024]
-1.0	-1.0	[ 0.56298179  0.43701821]
-1.0	-1.0	[ 0.7111507  0.2888493]
1.0	-1.0	[ 0.51286144  0.48713856]
-1.0	-1.0	[ 0.68757487  0.31242513]
1.0	1.0	[ 0.21542588  0.78457412]
1.0	1.0	[ 0.39710016  0.60289984]
1.0	1.0	[ 0.08520169  0.91479831]
-1.0	-1.0	[ 0.87269222  0.12730778]
-1.0	-1.0	[ 0.77583562  0.22416438]
-1.0	-1.0	[ 0.61950089  0.38049911]
-1.0	-1.0	[ 0.93573177  0.06426823]
-1.0	-1.0	[ 0.83767906  0.16232094]
1.0	1.0	[ 0.06351411  0.93648589]
1.0	-1.0	[ 0.55824664  0.44175336]
-1.0	-1.0	[ 0.69379276  0.30620724]
-1.0	-1.0	[ 0.86446525  0.13553475]
1.0	-1.0	[ 0.61701354  0.38298646]
1.0	-1.0	[ 0.60300613  0.39699387]
-1.0	1.0	[ 0.13397212  0.86602788]
-1.0	-1.0	[ 0.91930459  0.08069541]
-1.0	1.0	[ 0.45323179  0.54676821]
-1.0	1.0	[ 0.35285208  0.64714792]
1.0	1.0	[ 0.28063945  0.71936055]
1.0	1.0	[ 0.45104568  0.54895432]
1.0	-1.0	[ 0.73506682  0.26493318]
-1.0	-1.0	[ 0.99486441  0.00513559]
1.0	1.0	[ 0.21144728  0.78855272]
-1.0	-1.0	[ 0.86327407  0.13672593]
1.0	1.0	[ 0.41615408  0.58384592]
-1.0	-1.0	[ 0.83127319  0.16872681]
-1.0	-1.0	[ 0.95971025  0.04028975]
1.0	-1.0	[ 0.64329804  0.35670196]
-1.0	-1.0	[ 0.79225155  0.20774845]
1.0	1.0	[ 0.21604321  0.78395679]
1.0	1.0	[ 0.14789847  0.85210153]
-1.0	-1.0	[ 0.75927762  0.24072238]
1.0	-1.0	[ 0.7812074  0.2187926]
-1.0	1.0	[ 0.30460553  0.69539447]
1.0	1.0	[ 0.03660125  0.96339875]
1.0	1.0	[ 0.32829314  0.67170686]
1.0	1.0	[ 0.22175221  0.77824779]
-1.0	-1.0	[ 0.59498509  0.40501491]
1.0	1.0	[ 0.08899479  0.91100521]
-1.0	-1.0	[ 0.59204757  0.40795243]
-1.0	-1.0	[ 0.53148589  0.46851411]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	1.0	[ 0.37603981  0.62396019]
-1.0	-1.0	[ 0.79556723  0.20443277]
-1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	-1.0	[ 0.62592462  0.37407538]
-1.0	-1.0	[ 0.78120753  0.21879247]
1.0	1.0	[ 0.19335015  0.80664985]
1.0	-1.0	[ 0.61451336  0.38548664]
1.0	1.0	[ 0.36110015  0.63889985]
-1.0	1.0	[ 0.47384706  0.52615294]
1.0	-1.0	[ 0.5166866  0.4833134]
1.0	1.0	[ 0.07098074  0.92901926]
-1.0	-1.0	[ 0.73728716  0.26271284]
-1.0	-1.0	[ 0.79412225  0.20587775]
1.0	1.0	[ 0.28288461  0.71711539]
-1.0	-1.0	[ 0.73500178  0.26499822]
1.0	-1.0	[ 0.58367983  0.41632017]
-1.0	1.0	[ 0.23655463  0.76344537]
1.0	1.0	[ 0.20698991  0.79301009]
1.0	1.0	[ 0.44523159  0.55476841]
1.0	-1.0	[ 0.57007571  0.42992429]
-1.0	-1.0	[ 0.87012524  0.12987476]
1.0	-1.0	[ 0.61081742  0.38918258]
-1.0	-1.0	[ 0.83226878  0.16773122]
-1.0	1.0	[ 0.3897176  0.6102824]
1.0	1.0	[ 0.02564765  0.97435235]
-1.0	1.0	[ 0.38656524  0.61343476]
-1.0	-1.0	[ 0.76741444  0.23258556]
-1.0	-1.0	[ 0.79036358  0.20963642]
-1.0	-1.0	[ 0.8449603  0.1550397]
1.0	1.0	[ 0.11590334  0.88409666]
1.0	1.0	[ 0.12645419  0.87354581]
1.0	1.0	[ 0.07027653  0.92972347]
-1.0	-1.0	[ 0.64578235  0.35421765]
1.0	1.0	[ 0.36728263  0.63271737]
1.0	1.0	[ 0.34425038  0.65574962]
1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	1.0	[ 0.46494125  0.53505875]
1.0	1.0	[ 0.09424641  0.90575359]
-1.0	-1.0	[ 0.74267593  0.25732407]
-1.0	1.0	[ 0.09451684  0.90548316]
1.0	-1.0	[ 0.53611475  0.46388525]
1.0	1.0	[ 0.23302408  0.76697592]
-1.0	-1.0	[ 0.96693282  0.03306718]
1.0	1.0	[ 0.10628358  0.89371642]
-1.0	-1.0	[ 0.9562434  0.0437566]
-1.0	-1.0	[ 0.83393226  0.16606774]
-1.0	1.0	[ 0.24084188  0.75915812]
1.0	-1.0	[ 0.81430941  0.18569059]
1.0	1.0	[ 0.02328963  0.97671037]
1.0	1.0	[ 0.16473854  0.83526146]
-1.0	-1.0	[ 0.91344203  0.08655797]
-1.0	-1.0	[ 0.67775815  0.32224185]
-1.0	-1.0	[ 0.90782083  0.09217917]
-1.0	-1.0	[ 0.86124641  0.13875359]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	-1.0	[ 0.53148601  0.46851399]
1.0	1.0	[ 0.15058642  0.84941358]
-1.0	-1.0	[ 0.91501574  0.08498426]
1.0	-1.0	[ 0.54385369  0.45614631]
1.0	1.0	[ 0.14848582  0.85151418]
1.0	1.0	[ 0.08160813  0.91839187]
1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	-1.0	[ 0.73794668  0.26205332]
-1.0	-1.0	[ 0.77863195  0.22136805]
1.0	1.0	[ 0.00428844  0.99571156]
1.0	-1.0	[ 0.7293511  0.2706489]
1.0	1.0	[ 0.36170819  0.63829181]
1.0	1.0	[ 0.20968689  0.79031311]
-1.0	-1.0	[ 0.6921844  0.3078156]
-1.0	-1.0	[ 0.71375088  0.28624912]
-1.0	-1.0	[ 0.89154918  0.10845082]
-1.0	-1.0	[ 0.83153085  0.16846915]
-1.0	1.0	[ 0.30052165  0.69947835]
1.0	-1.0	[ 0.59833429  0.40166571]
-1.0	-1.0	[ 0.99216045  0.00783955]
-1.0	-1.0	[ 0.80719683  0.19280317]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	1.0	[ 0.00360224  0.99639776]
1.0	1.0	[ 0.3201833  0.6798167]
1.0	1.0	[ 0.16961786  0.83038214]
1.0	1.0	[ 0.04300201  0.95699799]
-1.0	1.0	[ 0.47347028  0.52652972]
-1.0	-1.0	[ 0.82595951  0.17404049]
-1.0	1.0	[ 0.49895204  0.50104796]
1.0	1.0	[ 0.22226821  0.77773179]
1.0	1.0	[ 0.49672719  0.50327281]
-1.0	-1.0	[ 0.8046975  0.1953025]
-1.0	-1.0	[ 0.94015437  0.05984563]
-1.0	-1.0	[ 0.64327773  0.35672227]
-1.0	-1.0	[ 0.79126107  0.20873893]
1.0	-1.0	[ 0.50435478  0.49564522]
1.0	1.0	[ 0.11268094  0.88731906]
-1.0	-1.0	[ 0.80622658  0.19377342]
-1.0	-1.0	[ 0.6550902  0.3449098]
1.0	1.0	[ 0.01901059  0.98098941]
-1.0	-1.0	[ 0.78847253  0.21152747]
-1.0	-1.0	[ 0.90175408  0.09824592]
1.0	1.0	[ 0.49056034  0.50943966]
-1.0	-1.0	[ 0.99406314  0.00593686]
-1.0	-1.0	[ 0.90453876  0.09546124]
-1.0	-1.0	[ 0.8702865  0.1297135]
1.0	1.0	[ 0.35874023  0.64125977]
1.0	-1.0	[ 0.5681243  0.4318757]
-1.0	1.0	[ 0.26358368  0.73641632]
-1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	-1.0	[ 0.91129464  0.08870536]
-1.0	-1.0	[ 0.67958296  0.32041704]
1.0	1.0	[ 0.1394008  0.8605992]
1.0	1.0	[ 0.23716439  0.76283561]
1.0	1.0	[ 0.48953923  0.51046077]
-1.0	-1.0	[ 0.75648124  0.24351876]
-1.0	-1.0	[ 0.90925107  0.09074893]
-1.0	-1.0	[ 0.78988943  0.21011057]
-1.0	-1.0	[ 0.51890275  0.48109725]
-1.0	-1.0	[ 0.83157338  0.16842662]
-1.0	-1.0	[ 0.79212215  0.20787785]
1.0	1.0	[ 0.02342125  0.97657875]
-1.0	-1.0	[ 0.86262979  0.13737021]
1.0	1.0	[ 0.49593331  0.50406669]
-1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	-1.0	[ 0.82968762  0.17031238]
1.0	-1.0	[ 0.85885366  0.14114634]
1.0	1.0	[ 0.25132718  0.74867282]
-1.0	-1.0	[ 0.9145855  0.0854145]
-1.0	-1.0	[ 0.65978135  0.34021865]
1.0	-1.0	[ 0.77708782  0.22291218]
-1.0	-1.0	[ 0.92651745  0.07348255]
1.0	1.0	[ 0.37422577  0.62577423]
-1.0	-1.0	[ 0.62220449  0.37779551]
-1.0	-1.0	[ 0.95749526  0.04250474]
1.0	1.0	[ 0.39654972  0.60345028]
1.0	-1.0	[ 0.80247771  0.19752229]
1.0	1.0	[ 0.331388  0.668612]
-1.0	-1.0	[ 0.7472609  0.2527391]
1.0	1.0	[ 0.29753719  0.70246281]
-1.0	-1.0	[ 0.95659763  0.04340237]
-1.0	-1.0	[ 0.70469393  0.29530607]
1.0	1.0	[ 0.46053142  0.53946858]
-1.0	1.0	[ 0.39461  0.60539]
-1.0	-1.0	[ 0.5749465  0.4250535]
1.0	-1.0	[ 0.55705049  0.44294951]
-1.0	-1.0	[ 0.94925908  0.05074092]
1.0	-1.0	[ 0.87805625  0.12194375]
-1.0	-1.0	[ 0.86973975  0.13026025]
-1.0	-1.0	[ 0.90036998  0.09963002]
-1.0	-1.0	[ 0.53786867  0.46213133]
-1.0	-1.0	[ 0.7984481  0.2015519]
1.0	1.0	[ 0.10839448  0.89160552]
-1.0	1.0	[ 0.24188135  0.75811865]
1.0	1.0	[ 0.38543468  0.61456532]
-1.0	-1.0	[ 0.70702984  0.29297016]
-1.0	-1.0	[ 0.89357186  0.10642814]
1.0	1.0	[ 0.01164761  0.98835239]
1.0	1.0	[ 0.02189619  0.97810381]
1.0	1.0	[ 0.14430565  0.85569435]
-1.0	-1.0	[ 0.6387438  0.3612562]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	1.0	[ 0.03137949  0.96862051]
-1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	-1.0	[ 0.78923646  0.21076354]
1.0	1.0	[ 0.01813657  0.98186343]
1.0	1.0	[ 0.18658006  0.81341994]
1.0	-1.0	[ 0.62160501  0.37839499]
-1.0	-1.0	[ 0.61980938  0.38019062]
1.0	1.0	[ 0.37422577  0.62577423]
-1.0	-1.0	[ 0.90730573  0.09269427]
-1.0	-1.0	[ 0.55542879  0.44457121]
1.0	1.0	[ 0.45078712  0.54921288]
-1.0	-1.0	[ 0.96542519  0.03457481]
1.0	1.0	[ 0.07158681  0.92841319]
1.0	1.0	[ 0.00748007  0.99251993]
-1.0	-1.0	[ 0.77892958  0.22107042]
1.0	-1.0	[ 0.60199291  0.39800709]
1.0	1.0	[ 0.2624577  0.7375423]
-1.0	-1.0	[ 0.79806815  0.20193185]
-1.0	-1.0	[ 0.97584639  0.02415361]
1.0	1.0	[ 0.25840911  0.74159089]
1.0	1.0	[ 0.31990139  0.68009861]
1.0	1.0	[ 0.38644346  0.61355654]
1.0	1.0	[ 0.36215409  0.63784591]
-1.0	-1.0	[ 0.93115753  0.06884247]
1.0	1.0	[ 0.09454428  0.90545572]
1.0	1.0	[ 0.28190072  0.71809928]
1.0	1.0	[ 0.18166896  0.81833104]
-1.0	-1.0	[ 0.59096064  0.40903936]
1.0	-1.0	[ 0.81340347  0.18659653]
1.0	-1.0	[ 0.73479559  0.26520441]
-1.0	-1.0	[ 0.94266959  0.05733041]
1.0	1.0	[ 0.0438214  0.9561786]
1.0	1.0	[ 0.31112662  0.68887338]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	1.0	[ 0.19701106  0.80298894]
1.0	1.0	[ 0.18999649  0.81000351]
-1.0	-1.0	[ 0.9121468  0.0878532]
1.0	1.0	[ 0.27295117  0.72704883]
1.0	1.0	[ 0.16542453  0.83457547]
-1.0	-1.0	[ 0.97042542  0.02957458]
1.0	-1.0	[ 0.62019247  0.37980753]
1.0	1.0	[ 0.09117029  0.90882971]
-1.0	-1.0	[ 0.85592752  0.14407248]
-1.0	-1.0	[ 0.78017937  0.21982063]
-1.0	1.0	[ 0.42543638  0.57456362]
1.0	1.0	[ 0.39442188  0.60557812]
1.0	1.0	[ 0.48247233  0.51752767]
1.0	1.0	[ 0.23772213  0.76227787]
-1.0	-1.0	[ 0.7304755  0.2695245]
-1.0	-1.0	[ 0.80951525  0.19048475]
-1.0	-1.0	[ 0.88717464  0.11282536]
-1.0	-1.0	[ 0.51535835  0.48464165]
-1.0	-1.0	[ 0.56586798  0.43413202]
1.0	1.0	[ 0.27556839  0.72443161]
-1.0	-1.0	[ 0.56486793  0.43513207]
1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	-1.0	[ 0.95616016  0.04383984]
1.0	-1.0	[ 0.80541156  0.19458844]
1.0	-1.0	[ 0.53778211  0.46221789]
1.0	1.0	[ 0.23714456  0.76285544]
-1.0	-1.0	[ 0.99179118  0.00820882]
-1.0	-1.0	[ 0.82661593  0.17338407]
1.0	1.0	[ 0.31055987  0.68944013]
1.0	-1.0	[ 0.51536085  0.48463915]
1.0	1.0	[ 0.03528823  0.96471177]
1.0	-1.0	[ 0.78585027  0.21414973]
-1.0	-1.0	[ 0.78248949  0.21751051]
1.0	-1.0	[ 0.50548987  0.49451013]
1.0	-1.0	[ 0.73598477  0.26401523]
-1.0	1.0	[ 0.2556861  0.7443139]
-1.0	-1.0	[ 0.70289599  0.29710401]
-1.0	-1.0	[ 0.82135637  0.17864363]
1.0	-1.0	[ 0.83305649  0.16694351]
-1.0	-1.0	[ 0.76648404  0.23351596]
1.0	-1.0	[ 0.53778211  0.46221789]
1.0	-1.0	[ 0.84768115  0.15231885]
-1.0	-1.0	[ 0.70149655  0.29850345]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	1.0	[ 0.11143655  0.88856345]
1.0	1.0	[ 0.27673221  0.72326779]
1.0	1.0	[ 0.09727561  0.90272439]
1.0	1.0	[ 0.10321317  0.89678683]
1.0	1.0	[ 0.35343028  0.64656972]
1.0	1.0	[ 0.21094197  0.78905803]
1.0	1.0	[ 0.29949622  0.70050378]
1.0	-1.0	[ 0.54500128  0.45499872]
1.0	1.0	[ 0.20158303  0.79841697]
1.0	1.0	[ 0.47419528  0.52580472]
1.0	1.0	[ 0.07974649  0.92025351]
-1.0	-1.0	[ 0.85178541  0.14821459]
1.0	1.0	[ 0.0549242  0.9450758]
1.0	-1.0	[ 0.58507782  0.41492218]
-1.0	-1.0	[ 0.88144962  0.11855038]
-1.0	1.0	[ 0.48510458  0.51489542]
-1.0	-1.0	[ 0.92023065  0.07976935]
-1.0	-1.0	[ 0.80891123  0.19108877]
1.0	1.0	[ 0.19042721  0.80957279]
1.0	1.0	[ 0.22839328  0.77160672]
1.0	1.0	[ 0.19361426  0.80638574]
1.0	1.0	[ 0.25871035  0.74128965]
1.0	-1.0	[ 0.52101067  0.47898933]
-1.0	-1.0	[ 0.70045596  0.29954404]
-1.0	-1.0	[ 0.85484249  0.14515751]
1.0	1.0	[ 0.16102828  0.83897172]
1.0	-1.0	[ 0.6935659  0.3064341]
-1.0	-1.0	[ 0.88962042  0.11037958]
-1.0	-1.0	[ 0.51217387  0.48782613]
-1.0	-1.0	[ 0.82299289  0.17700711]
1.0	-1.0	[ 0.84618744  0.15381256]
-1.0	-1.0	[ 0.54209914  0.45790086]
1.0	-1.0	[ 0.76200557  0.23799443]
-1.0	-1.0	[ 0.538097  0.461903]
1.0	1.0	[ 0.15818891  0.84181109]
-1.0	-1.0	[ 0.61005406  0.38994594]
1.0	1.0	[ 0.40097323  0.59902677]
1.0	1.0	[ 0.32325908  0.67674092]
-1.0	-1.0	[ 0.98548449  0.01451551]
1.0	1.0	[ 0.32192222  0.67807778]
1.0	-1.0	[ 0.63062906  0.36937094]
1.0	-1.0	[ 0.75696575  0.24303425]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	1.0	[ 0.42236593  0.57763407]
1.0	-1.0	[ 0.86156438  0.13843562]
1.0	1.0	[ 0.15949591  0.84050409]
-1.0	1.0	[ 0.48296778  0.51703222]
-1.0	-1.0	[ 0.57781756  0.42218244]
1.0	1.0	[ 0.4895054  0.5104946]
-1.0	-1.0	[ 0.89117444  0.10882556]
1.0	-1.0	[ 0.61723711  0.38276289]
-1.0	-1.0	[ 0.98953568  0.01046432]
-1.0	1.0	[ 0.15606112  0.84393888]
1.0	1.0	[ 0.14020316  0.85979684]
1.0	1.0	[ 0.13117921  0.86882079]
1.0	1.0	[ 0.23198316  0.76801684]
1.0	1.0	[ 0.27000861  0.72999139]
1.0	1.0	[ 0.23119859  0.76880141]
1.0	1.0	[ 0.47710928  0.52289072]
-1.0	1.0	[ 0.25605006  0.74394994]
1.0	-1.0	[ 0.50548557  0.49451443]
-1.0	1.0	[ 0.46960672  0.53039328]
1.0	1.0	[ 0.16075646  0.83924354]
1.0	1.0	[ 0.07417215  0.92582785]
1.0	1.0	[ 0.18370017  0.81629983]
-1.0	-1.0	[ 0.7309273  0.2690727]
-1.0	-1.0	[ 0.68527915  0.31472085]
1.0	1.0	[ 0.24966475  0.75033525]
-1.0	-1.0	[ 0.95092966  0.04907034]
-1.0	1.0	[ 0.31429665  0.68570335]
-1.0	-1.0	[ 0.87354125  0.12645875]
-1.0	-1.0	[ 0.97442933  0.02557067]
-1.0	1.0	[ 0.23154238  0.76845762]
-1.0	-1.0	[ 0.84795696  0.15204304]
1.0	-1.0	[ 0.80999092  0.19000908]
1.0	1.0	[ 0.0198227  0.9801773]
1.0	1.0	[ 0.18140283  0.81859717]
-1.0	-1.0	[ 0.93199937  0.06800063]
1.0	1.0	[ 0.09039488  0.90960512]
1.0	1.0	[ 0.25350616  0.74649384]
-1.0	-1.0	[ 0.9739522  0.0260478]
1.0	1.0	[ 0.14931993  0.85068007]
-1.0	-1.0	[ 0.71816571  0.28183429]
1.0	1.0	[ 0.31129576  0.68870424]
-1.0	1.0	[ 0.31165623  0.68834377]
-1.0	-1.0	[ 0.83424719  0.16575281]
-1.0	1.0	[ 0.33766203  0.66233797]
-1.0	-1.0	[ 0.87214489  0.12785511]
-1.0	-1.0	[ 0.74711424  0.25288576]
-1.0	-1.0	[ 0.97676762  0.02323238]
1.0	1.0	[ 0.32720734  0.67279266]
-1.0	-1.0	[ 0.96674974  0.03325026]
-1.0	-1.0	[ 0.89309335  0.10690665]
1.0	-1.0	[ 0.56094197  0.43905803]
1.0	1.0	[ 0.16534408  0.83465592]
1.0	1.0	[ 0.00437222  0.99562778]
1.0	1.0	[ 0.20344477  0.79655523]
-1.0	-1.0	[ 0.91972842  0.08027158]
-1.0	-1.0	[ 0.89745247  0.10254753]
1.0	1.0	[ 0.39361639  0.60638361]
-1.0	-1.0	[ 0.63602167  0.36397833]
1.0	1.0	[ 0.20040562  0.79959438]
1.0	-1.0	[ 0.62486417  0.37513583]
-1.0	-1.0	[ 0.58599305  0.41400695]
-1.0	-1.0	[ 0.53014342  0.46985658]
1.0	1.0	[ 0.40381434  0.59618566]
-1.0	-1.0	[ 0.90786643  0.09213357]
1.0	1.0	[ 0.06762333  0.93237667]
1.0	1.0	[ 0.24190801  0.75809199]
1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	-1.0	[ 0.99366845  0.00633155]
1.0	1.0	[ 0.18052749  0.81947251]
-1.0	-1.0	[ 0.81810759  0.18189241]
1.0	1.0	[ 0.30492234  0.69507766]
1.0	1.0	[ 0.20030195  0.79969805]
-1.0	-1.0	[ 0.85409334  0.14590666]
-1.0	-1.0	[ 0.89034932  0.10965068]
1.0	1.0	[ 0.19194751  0.80805249]
1.0	1.0	[ 0.07360532  0.92639468]
-1.0	-1.0	[ 0.77492409  0.22507591]
-1.0	-1.0	[ 0.66391696  0.33608304]
1.0	1.0	[ 0.02379709  0.97620291]
1.0	-1.0	[ 0.5042242  0.4957758]
1.0	1.0	[ 0.39116501  0.60883499]
-1.0	-1.0	[ 0.92872176  0.07127824]
-1.0	-1.0	[ 0.71006052  0.28993948]
-1.0	1.0	[ 0.49472569  0.50527431]
-1.0	-1.0	[ 0.75017834  0.24982166]
1.0	-1.0	[ 0.79276266  0.20723734]
-1.0	-1.0	[ 0.63619266  0.36380734]
-1.0	-1.0	[ 0.60254042  0.39745958]
-1.0	-1.0	[ 0.91402506  0.08597494]
1.0	1.0	[ 0.11862274  0.88137726]
-1.0	-1.0	[ 0.6843484  0.3156516]
-1.0	-1.0	[ 0.90262401  0.09737599]
1.0	1.0	[ 0.41673712  0.58326288]
1.0	1.0	[ 0.10125858  0.89874142]
-1.0	-1.0	[ 0.71749413  0.28250587]
-1.0	-1.0	[ 0.67570733  0.32429267]
-1.0	-1.0	[ 0.51536085  0.48463915]
1.0	-1.0	[ 0.60490151  0.39509849]
1.0	1.0	[ 0.20584472  0.79415528]
1.0	1.0	[ 0.23349969  0.76650031]
-1.0	-1.0	[ 0.73123499  0.26876501]
-1.0	1.0	[ 0.38211022  0.61788978]
1.0	1.0	[ 0.35379613  0.64620387]
-1.0	-1.0	[ 0.86701359  0.13298641]
1.0	1.0	[ 0.14055321  0.85944679]
1.0	-1.0	[ 0.70502622  0.29497378]
1.0	1.0	[ 0.09663475  0.90336525]
1.0	1.0	[ 0.28870683  0.71129317]
-1.0	1.0	[ 0.16349214  0.83650786]
1.0	1.0	[ 0.42347936  0.57652064]
1.0	1.0	[ 0.08902127  0.91097873]
1.0	1.0	[ 0.28270924  0.71729076]
1.0	1.0	[ 0.04687914  0.95312086]
-1.0	-1.0	[ 0.96940929  0.03059071]
-1.0	-1.0	[ 0.59100408  0.40899592]
-1.0	-1.0	[ 0.67877099  0.32122901]
1.0	1.0	[ 0.02862219  0.97137781]
1.0	1.0	[ 0.18870258  0.81129742]
1.0	1.0	[ 0.11695831  0.88304169]
1.0	1.0	[ 0.10030906  0.89969094]
-1.0	-1.0	[ 0.72112092  0.27887908]
1.0	1.0	[ 0.03654188  0.96345812]
-1.0	-1.0	[ 0.73364346  0.26635654]
1.0	1.0	[ 0.36405888  0.63594112]
-1.0	-1.0	[ 0.71744734  0.28255266]
1.0	1.0	[ 0.06399897  0.93600103]
1.0	1.0	[ 0.18625209  0.81374791]
-1.0	-1.0	[ 0.85564366  0.14435634]
1.0	1.0	[ 0.12081985  0.87918015]
1.0	1.0	[ 0.15322296  0.84677704]
-1.0	-1.0	[ 0.51536085  0.48463915]
1.0	1.0	[ 0.05821685  0.94178315]
-1.0	-1.0	[ 0.82180213  0.17819787]
1.0	1.0	[ 0.2055431  0.7944569]
-1.0	-1.0	[ 0.7309273  0.2690727]
1.0	1.0	[ 0.08576073  0.91423927]
1.0	1.0	[ 0.13731408  0.86268592]
-1.0	-1.0	[ 0.92388926  0.07611074]
1.0	1.0	[ 0.10869833  0.89130167]
-1.0	1.0	[ 0.44204391  0.55795609]
-1.0	-1.0	[ 0.8469591  0.1530409]
1.0	1.0	[ 0.35289737  0.64710263]
1.0	1.0	[ 0.09914529  0.90085471]
1.0	1.0	[ 0.03162985  0.96837015]
1.0	1.0	[ 0.27096343  0.72903657]
-1.0	1.0	[ 0.46260735  0.53739265]
1.0	1.0	[ 0.46918838  0.53081162]
1.0	-1.0	[ 0.66340241  0.33659759]
1.0	1.0	[ 0.4317062  0.5682938]
-1.0	-1.0	[ 0.95501496  0.04498504]
-1.0	-1.0	[ 0.7143398  0.2856602]
1.0	1.0	[ 0.32245357  0.67754643]
-1.0	-1.0	[ 0.7626512  0.2373488]
1.0	1.0	[ 0.0507345  0.9492655]
1.0	1.0	[ 0.2005868  0.7994132]
1.0	1.0	[ 0.20668708  0.79331292]
1.0	1.0	[ 0.03957736  0.96042264]
1.0	1.0	[  2.43195631e-04   9.99756804e-01]
-1.0	-1.0	[ 0.89726944  0.10273056]
-1.0	-1.0	[ 0.78709151  0.21290849]
-1.0	-1.0	[ 0.81038186  0.18961814]
-1.0	1.0	[ 0.3378738  0.6621262]
-1.0	1.0	[ 0.3188315  0.6811685]
-1.0	-1.0	[ 0.83520244  0.16479756]
1.0	1.0	[ 0.20175227  0.79824773]
1.0	1.0	[ 0.41730782  0.58269218]
1.0	1.0	[ 0.38353003  0.61646997]
-1.0	-1.0	[ 0.99280215  0.00719785]
-1.0	-1.0	[ 0.63555885  0.36444115]
-1.0	-1.0	[ 0.95706123  0.04293877]
-1.0	-1.0	[ 0.58567555  0.41432445]
-1.0	-1.0	[ 0.72335976  0.27664024]
1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	-1.0	[ 0.90637077  0.09362923]
1.0	1.0	[ 0.16924582  0.83075418]
-1.0	-1.0	[ 0.92169806  0.07830194]
1.0	1.0	[ 0.20127133  0.79872867]
-1.0	-1.0	[ 0.53090031  0.46909969]
1.0	1.0	[ 0.29661998  0.70338002]
-1.0	-1.0	[ 0.71958334  0.28041666]
1.0	-1.0	[ 0.56059806  0.43940194]
-1.0	-1.0	[ 0.60779613  0.39220387]
-1.0	1.0	[ 0.41480803  0.58519197]
-1.0	-1.0	[ 0.94413232  0.05586768]
1.0	1.0	[ 0.08209333  0.91790667]
